bib,ID,5.5k,8.9k,Chip Time,Finish Time
13948,05745,,,DNF,
13797,05746,,,DNF,
14036,05747,,,DNF,
11275,05748,,,DNF,
11268,05749,,,DNF,
13204,05750,,,DNF,
13940,05751,,,DNF,
11490,05752,,,DNF,
14001,05753,,,DNF,
11227,05754,,,DNF,
10311,05755,,,DNF,
13881,05756,,,DNF,
13757,05757,,,DNF,
13252,05758,,,DNF,
11144,05759,,,DNF,
10383,05760,,,DNF,
13958,05761,,,DNF,
13893,05762,,,DNF,
10625,05763,,,DNF,
10566,05764,,,DNF,
13776,05765,,,DNF,
11571,05766,,,DNF,
11508,05767,,,DNF,
11337,05768,,,DNF,
13766,05769,,,DNF,
13999,05770,,,DNF,
13842,05771,,,DNF,
13770,05772,,,DNF,
11616,05773,,,DNF,
10773,05774,0:24:45,0:19:00,DNF,
11433,05775,,,DNF,
11404,05776,,,DNF,
13760,05777,,,DNF,
13286,05778,,,DNF,
13896,05779,,,DNF,
13789,05780,,,DNF,
10978,05781,,,DNF,
11591,05782,,,DNF,
11545,05783,,,DNF,
11600,05784,,,DNF,
14017,05785,,,DNF,
11619,05786,,,DNF,
11411,05787,,,DNF,
13701,05788,,,DNF,
13935,05789,,,DNF,
11460,05790,,,DNF,
13918,05791,,,DNF,
14015,05792,,,DNF,
13968,05793,,,DNF,
11234,05794,,,DNF,
11185,05795,,,DNF,
13827,05796,,,DNF,
11363,05797,,,DNF,
11176,05798,,,DNF,
11456,05799,,,DNF,
11241,05800,,,DNF,
13802,05801,,,DNF,
13509,05802,,,DNF,
13384,05803,,,DNF,
11537,05804,,,DNF,
11488,05805,,,DNF,
10806,05806,,,DNF,
13858,05807,,,DNF,
10496,05808,,,DNF,
11417,05809,,,DNF,
11535,05810,,,DNF,
13993,05811,,,DNF,
13854,05812,,,DNF,
13778,05813,,,DNF,
11106,05814,,,DNF,
11516,05815,,,DNF,
10870,05816,,,DNF,
10705,05817,,,DNF,
13872,05818,,,DNF,
13943,05819,,,DNF,
13183,05820,,,DNF,
14081,05821,,,DNF,
13904,05822,,,DNF,
11513,05823,,,DNF,
11133,05824,,,DNF,
11471,05825,,,DNF,
11403,05826,,,DNF,
11179,05827,,,DNF,
11562,05828,,,DNF,
11442,05829,,,DNF,
13134,05830,,,DNF,
13656,05831,,,DNF,
11540,05832,,,DNF,
13734,05833,,,DNF,
11189,05834,,,DNF,
11349,05835,,,DNF,
13829,05836,,,DNF,
10721,05837,,,DNF,
13952,05838,,,DNF,
13990,05839,,,DNF,
13927,05840,,,DNF,
10988,05841,,,DNF,
14052,05842,,,DNF,
10588,05843,,,DNF,
13987,05844,,,DNF,
10763,05845,,,DNF,
13698,05846,,,DNF,
13724,05847,,,DNF,
11236,05848,,,DNF,
11114,05849,,,DNF,
10812,05850,,,DNF,
11191,05851,,,DNF,
11348,05852,,,DNF,
11428,05853,,,DNF,
13806,05854,,,DNF,
11203,05855,,,DNF,
11364,05856,,,DNF,
10405,05857,,,DNF,
14025,05858,,,DNF,
13924,05859,,,DNF,
11299,05860,,,DNF,
13459,05861,,,DNF,
11529,05862,,,DNF,
10460,05863,,,DNF,
13989,05864,,,DNF,
13710,05865,,,DNF,
11509,05866,,,DNF,
11320,05867,,,DNF,
11542,05868,,,DNF,
11256,05869,,,DNF,
13920,05870,,,DNF,
13209,05871,,,DNF,
11563,05872,,,DNF,
11462,05873,,,DNF,
11438,05874,,,DNF,
13907,05875,,,DNF,
13718,05876,,,DNF,
11461,05877,,,DNF,
11566,05878,,,DNF,
13888,05879,,,DNF,
11486,05880,,,DNF,
11181,05881,,,DNF,
14005,05882,,,DNF,
11548,05883,,,DNF,
11187,05884,,,DNF,
13849,05885,,,DNF,
11132,05886,,,DNF,
11572,05887,,,DNF,
13359,05888,,,DNF,
11184,05889,,,DNF,
14064,05890,,,DNF,
11192,05891,,,DNF,
11583,05892,,,DNF,
13874,05893,,,DNF,
11197,05894,,,DNF,
13915,05895,,,DNF,
11194,05896,,,DNF,
11182,05897,,,DNF,
10938,05898,,,DNF,
11143,05899,,,DNF,
13752,05900,,,DNF,
11304,05901,,,DNF,
13695,05902,,,DNF,
11568,05903,,,DNF,
11551,05904,,,DNF,
14023,05905,,,DNF,
11284,05906,,,DNF,
11131,05907,,,DNF,
13599,05908,,,DNF,
13397,05909,,,DNF,
11511,05910,,,DNF,
11424,05911,,,DNF,
13979,05912,,,DNF,
13619,05913,,,DNF,
13912,05914,,,DNF,
11316,05915,,,DNF,
10996,05916,,,DNF,
13831,05917,,,DNF,
13666,05918,,,DNF,
13767,05919,,,DNF,
13704,05920,,,DNF,
11358,05921,,,DNF,
11105,05922,,,DNF,
11180,05923,,,DNF,
13841,05924,,,DNF,
10999,05925,,,DNF,
11506,05926,,,DNF,
11332,05927,,,DNF,
11272,05928,,,DNF,
13507,05929,,,DNF,
11550,05930,,,DNF,
13754,05931,,,DNF,
11129,05932,,,DNF,
10995,05933,,,DNF,
10959,05934,,,DNF,
13805,05935,,,DNF,
11102,05936,,,DNF,
10783,05937,,,DNF,
13803,05938,,,DNF,
13504,05939,,,DNF,
13318,05940,,,DNF,
11614,05941,,,DNF,
11517,05942,,,DNF,
11238,05943,,,DNF,
13467,05944,,,DNF,
13581,05945,,,DNF,
11205,05946,,,DNF,
10056,05947,,,DNF,
13963,05948,,,DNF,
11298,05949,,,DNF,
13939,05950,,,DNF,
13923,05951,,,DNF,
11525,05952,,,DNF,
13818,05953,,,DNF,
11570,05954,,,DNF,
11458,05955,,,DNF,
11311,05956,,,DNF,
11219,05957,,,DNF,
11512,05958,,,DNF,
10997,05959,,,DNF,
14063,05960,,,DNF,
13712,05961,,,DNF,
10412,05962,,,DNF,
13542,05963,,,DNF,
14012,05964,,,DNF,
13880,05965,,,DNF,
10970,05966,,,DNF,
13781,05967,,,DNF,
11151,05968,,,DNF,
11097,05969,,,DNF,
11163,05970,,,DNF,
13817,05971,,,DNF,
11138,05972,,,DNF,
11342,05973,,,DNF,
13981,05974,,,DNF,
13897,05975,,,DNF,
11288,05976,,,DNF,
13945,05977,,,DNF,
11465,05978,,,DNF,
11362,05979,,,DNF,
11257,05980,,,DNF,
14010,05981,,,DNF,
14032,05982,,,DNF,
11554,05983,,,DNF,
11520,05984,,,DNF,
11369,05985,,,DNF,
11125,05986,,,DNF,
14106,05987,,,DNF,
13982,05988,,,DNF,
11383,05989,,,DNF,
11280,05990,,,DNF,
11169,05991,,,DNF,
13736,05992,,,DNF,
11426,05993,,,DNF,
13233,05994,,,DNF,
11399,05995,,,DNF,
13932,05996,,,DNF,
13882,05997,,,DNF,
13921,05998,,,DNF,
11427,05999,,,DNF,
13713,06000,,,DNF,
11154,06001,,,DNF,
14008,06002,,,DNF,
11501,06003,,,DNF,
11270,06004,,,DNF,
11333,06005,,,DNF,
10759,06006,,,DNF,
13900,06007,,,DNF,
11263,06008,,,DNF,
13737,06009,,,DNF,
11171,06010,,,DNF,
11126,06011,,,DNF,
10873,06012,,,DNF,
11608,06013,,,DNF,
11413,06014,,,DNF,
10906,06015,,,DNF,
13949,06016,,,DNF,
11301,06017,,,DNF,
13954,06018,,,DNF,
13870,06019,,,DNF,
11409,06020,,,DNF,
13473,06021,,,DNF,
11393,06022,,,DNF,
10251,06023,0:24:40,0:18:20,DNF,
11140,06024,,,DNF,
10915,06025,,,DNF,
11365,06026,,,DNF,
13777,06027,,,DNF,
11148,06028,,,DNF,
10991,06029,,,DNF,
13810,06030,,,DNF,
11367,06031,,,DNF,
11294,06032,,,DNF,
11586,06033,,,DNF,
11376,06034,,,DNF,
11209,06035,,,DNF,
13860,06036,,,DNF,
11368,06037,,,DNF,
11331,06038,,,DNF,
11527,06039,,,DNF,
11344,06040,,,DNF,
11115,06041,,,DNF,
14000,06042,,,DNF,
11384,06043,,,DNF,
13787,06044,,,DNF,
11626,06045,,,DNF,
13985,06046,,,DNF,
13788,06047,,,DNF,
11624,06048,,,DNF,
13901,06049,,,DNF,
13741,06050,,,DNF,
11503,06051,,,DNF,
11158,06052,,,DNF,
10817,06053,,,DNF,
13753,06054,,,DNF,
13483,06055,,,DNF,
11153,06056,,,DNF,
13707,06057,,,DNF,
11104,06058,,,DNF,
14024,06059,,,DNF,
11023,06060,,,DNF,
10073,06061,,,DNF,
10163,06062,,,DNF,
11611,06063,,,DNF,
13889,06064,,,DNF,
14084,06065,,,DNF,
13869,06066,,,DNF,
11099,06067,,,DNF,
10761,06068,,,DNF,
10993,06069,,,DNF,
13449,06070,,,DNF,
11186,06071,,,DNF,
11178,06072,,,DNF,
11149,06073,,,DNF,
10950,06074,,,DNF,
14047,06075,,,DNF,
14072,06076,,,DNF,
13727,06077,,,DNF,
10788,06078,,,DNF,
11291,06079,,,DNF,
10774,06080,,,DNF,
14103,06081,,,DNF,
13540,06082,,,DNF,
11526,06083,,,DNF,
11206,06084,,,DNF,
10739,06085,,,DNF,
10902,06086,,,DNF,
13743,06087,,,DNF,
13693,06088,,,DNF,
13636,06089,,,DNF,
11330,06090,,,DNF,
11152,06091,,,DNF,
13597,06092,,,DNF,
13706,06093,,,DNF,
11609,06094,,,DNF,
11239,06095,,,DNF,
13867,06096,,,DNF,
11405,06097,,,DNF,
13642,06098,,,DNF,
11448,06099,,,DNF,
11432,06100,,,DNF,
13826,06101,,,DNF,
13750,06102,,,DNF,
11457,06103,,,DNF,
14067,06104,,,DNF,
13748,06105,,,DNF,
10886,06106,,,DNF,
13878,06107,,,DNF,
11576,06108,,,DNF,
10770,06109,,,DNF,
10811,06110,,,DNF,
10732,06111,,,DNF,
13970,06112,,,DNF,
13961,06113,,,DNF,
13832,06114,,,DNF,
11588,06115,,,DNF,
11522,06116,,,DNF,
10690,06117,,,DNF,
13926,06118,,,DNF,
11109,06119,,,DNF,
13735,06120,,,DNF,
11355,06121,,,DNF,
11313,06122,,,DNF,
14039,06123,,,DNF,
11120,06124,,,DNF,
14042,06125,,,DNF,
11539,06126,,,DNF,
11400,06127,,,DNF,
11093,06128,,,DNF,
11585,06129,,,DNF,
11561,06130,,,DNF,
11430,06131,,,DNF,
11484,06132,,,DNF,
10719,06133,,,DNF,
13780,06134,,,DNF,
11092,06135,,,DNF,
13877,06136,,,DNF,
13983,06137,,,DNF,
13866,06138,,,DNF,
13652,06139,,,DNF,
13671,06140,,,DNF,
11605,06141,,,DNF,
11371,06142,,,DNF,
13475,06143,,,DNF,
11261,06144,,,DNF,
13976,06145,,,DNF,
11444,06146,,,DNF,
11321,06147,,,DNF,
11112,06148,,,DNF,
10972,06149,,,DNF,
13557,06150,,,DNF,
11538,06151,,,DNF,
11390,06152,,,DNF,
13862,06153,,,DNF,
11162,06154,,,DNF,
13988,06155,,,DNF,
11216,06156,,,DNF,
11198,06157,,,DNF,
10853,06158,,,DNF,
13592,06159,,,DNF,
11423,06160,,,DNF,
13836,06161,,,DNF,
13635,06162,,,DNF,
11276,06163,,,DNF,
10998,06164,,,DNF,
11495,06165,,,DNF,
10340,06166,,0:23:31,DNF,
10648,06167,,,DNF,
14038,06168,,,DNF,
11597,06169,,,DNF,
11507,06170,,,DNF,
11217,06171,,,DNF,
11199,06172,,,DNF,
11359,06173,,,DNF,
13793,06174,,,DNF,
13732,06175,,,DNF,
13659,06176,,,DNF,
11523,06177,,,DNF,
13997,06178,,,DNF,
11251,06179,,,DNF,
13739,06180,,,DNF,
11353,06181,,,DNF,
11101,06182,,,DNF,
13470,06183,,,DNF,
13661,06184,,,DNF,
11290,06185,,,DNF,
13667,06186,,,DNF,
14021,06187,,,DNF,
11459,06188,,,DNF,
14111,06189,,,DNF,
13678,06190,,,DNF,
13249,06191,,,DNF,
11615,06192,,,DNF,
10734,06193,,,DNF,
11429,06194,,,DNF,
11370,06195,,,DNF,
11293,06196,,,DNF,
10952,06197,,,DNF,
11422,06198,,,DNF,
14050,06199,,,DNF,
14033,06200,,,DNF,
11335,06201,,,DNF,
13719,06202,,,DNF,
13513,06203,,,DNF,
13933,06204,,,DNF,
13368,06205,,,DNF,
11396,06206,,,DNF,
11175,06207,,,DNF,
11253,06208,,,DNF,
11343,06209,,,DNF,
10373,06210,,,DNF,
11244,06211,,,DNF,
11302,06212,,,DNF,
13424,06213,,,DNF,
11446,06214,,,DNF,
10283,06215,,,DNF,
14086,06216,,,DNF,
11481,06217,,,DNF,
11317,06218,,,DNF,
10889,06219,,,DNF,
14098,06220,,,DNF,
14040,06221,,,DNF,
13835,06222,,,DNF,
11315,06223,,,DNF,
11314,06224,,,DNF,
11221,06225,,,DNF,
10500,06226,,,DNF,
13843,06227,,,DNF,
11323,06228,,,DNF,
11494,06229,,,DNF,
13444,06230,0:55:20,0:42:47,DNF,
11016,06231,,,DNF,
13946,06232,,,DNF,
13694,06233,,,DNF,
14059,06234,,,DNF,
13941,06235,,,DNF,
11524,06236,,,DNF,
13975,06237,,,DNF,
11483,06238,,,DNF,
13996,06239,,,DNF,
13640,06240,,,DNF,
11449,06241,,,DNF,
13863,06242,,,DNF,
11577,06243,,,DNF,
13325,06244,,,DNF,
11434,06245,,,DNF,
11212,06246,,,DNF,
14016,06247,,,DNF,
14007,06248,,,DNF,
11480,06249,,,DNF,
11491,06250,,,DNF,
13919,06251,,,DNF,
13591,06252,,,DNF,
14019,06253,,,DNF,
13809,06254,,,DNF,
13792,06255,,,DNF,
13699,06256,,,DNF,
11351,06257,,,DNF,
11435,06258,,,DNF,
11339,06259,,,DNF,
13709,06260,,,DNF,
13696,06261,,,DNF,
10854,06262,,,DNF,
11606,06263,,,DNF,
10556,06264,,,DNF,
13840,06265,,,DNF,
13622,06266,0:59:33,0:37:37,DNF,
11564,06267,,,DNF,
10820,06268,,,DNF,
13720,06269,,,DNF,
13225,06270,,,DNF,
11532,06271,,,DNF,
10985,06272,,,DNF,
13937,06273,,,DNF,
13521,06274,,,DNF,
11200,06275,,,DNF,
10747,06276,,,DNF,
10414,06277,,,DNF,
10977,06278,,,DNF,
14101,06279,,,DNF,
13653,06280,,,DNF,
10480,06281,,,DNF,
11519,06282,,,DNF,
11381,06283,,,DNF,
10963,06284,,,DNF,
10549,06285,0:32:25,0:20:18,DNF,
14087,06286,,,DNF,
11282,06287,,,DNF,
11215,06288,,,DNF,
10035,06289,,,DNF,
13955,06290,,,DNF,
13639,06291,,,DNF,
11306,06292,,,DNF,
11232,06293,,,DNF,
13819,06294,,,DNF,
14083,06295,,,DNF,
13851,06296,,,DNF,
14065,06297,,,DNF,
13747,06298,,,DNF,
13111,06299,,,DNF,
13775,06300,,,DNF,
13821,06301,,,DNF,
11394,06302,,,DNF,
11319,06303,,,DNF,
10610,06304,,,DNF,
13837,06305,,,DNF,
11463,06306,,,DNF,
10679,06307,,,DNF,
10504,06308,,,DNF,
11127,06309,,,DNF,
13891,06310,,,DNF,
11377,06311,,,DNF,
11222,06312,,,DNF,
13814,06313,,,DNF,
13779,06314,,,DNF,
13242,06315,,,DNF,
13731,06316,,,DNF,
11476,06317,,,DNF,
11372,06318,,,DNF,
11361,06319,,,DNF,
11260,06320,,,DNF,
13796,06321,,,DNF,
11584,06322,,,DNF,
10164,06323,,,DNF,
10990,06324,,,DNF,
10352,06325,,,DNF,
14004,06326,,,DNF,
10242,06327,,,DNF,
13875,06328,,,DNF,
13925,06329,,,DNF,
14051,06330,,,DNF,
14030,06331,,,DNF,
11392,06332,,,DNF,
11310,06333,,,DNF,
11012,06334,,,DNF,
10973,06335,,,DNF,
11440,06336,,,DNF,
13514,06337,,,DNF,
11204,06338,,,DNF,
13729,06339,,,DNF,
13651,06340,,,DNF,
10987,06341,,,DNF,
13740,06342,,,DNF,
13535,06343,,,DNF,
11223,06344,,,DNF,
11173,06345,,,DNF,
13980,06346,,,DNF,
11455,06347,,,DNF,
10795,06348,,,DNF,
13472,06349,,,DNF,
11347,06350,,,DNF,
11296,06351,,,DNF,
11139,06352,,,DNF,
13786,06353,,,DNF,
13094,06354,,,DNF,
11312,06355,,,DNF,
10872,06356,,,DNF,
11119,06357,,,DNF,
11292,06358,,,DNF,
11208,06359,,,DNF,
14011,06360,,,DNF,
11009,06361,,,DNF,
13844,06362,,,DNF,
11202,06363,,,DNF,
11110,06364,,,DNF,
11397,06365,,,DNF,
13992,06366,,,DNF,
13363,06367,,,DNF,
13790,06368,,,DNF,
13876,06369,,,DNF,
11419,06370,,,DNF,
11164,06371,,,DNF,
10856,06372,,,DNF,
11555,06373,,,DNF,
11472,06374,,,DNF,
13454,06375,,,DNF,
11401,06376,,,DNF,
14094,06377,,,DNF,
11150,06378,,,DNF,
11340,06379,,,DNF,
11431,06380,,,DNF,
10885,06381,,,DNF,
11242,06382,,,DNF,
13655,06383,,,DNF,
11602,06384,,,DNF,
11165,06385,,,DNF,
10118,06386,,,DNF,
11531,06387,,,DNF,
13523,06388,,,DNF,
11309,06389,,,DNF,
13630,06390,,,DNF,
11556,06391,,,DNF,
10584,06392,,,DNF,
11407,06393,,,DNF,
11357,06394,,,DNF,
11258,06395,,,DNF,
11598,06396,,,DNF,
11416,06397,,,DNF,
11113,06398,,,DNF,
13502,06399,,,DNF,
11437,06400,,,DNF,
11308,06401,,,DNF,
13746,06402,,,DNF,
10154,06403,,,DNF,
14006,06404,,,DNF,
13984,06405,,,DNF,
13800,06406,,,DNF,
11156,06407,,,DNF,
14080,06408,,,DNF,
11285,06409,,,DNF,
13393,06410,,,DNF,
13697,06411,,,DNF,
11278,06412,,,DNF,
13885,06413,,,DNF,
13861,06414,,,DNF,
10099,06415,,,DNF,
14061,06416,,,DNF,
14022,06417,,,DNF,
11601,06418,,,DNF,
13761,06419,,,DNF,
11574,06420,,,DNF,
13798,06421,,,DNF,
11240,06422,,,DNF,
10797,06423,,,DNF,
10554,06424,,,DNF,
11303,06425,,,DNF,
10765,06426,,,DNF,
10895,06427,,,DNF,
14071,06428,,,DNF,
13871,06429,,,DNF,
13965,06430,,,DNF,
13857,06431,,,DNF,
10411,06432,,,DNF,
11287,06433,,,DNF,
11254,06434,,,DNF,
10976,06435,,,DNF,
11534,06436,,,DNF,
14037,06437,,,DNF,
11360,06438,,,DNF,
10979,06439,,,DNF,
11326,06440,,,DNF,
10454,06441,,,DNF,
11226,06442,,,DNF,
11166,06443,,,DNF,
13690,06444,,,DNF,
10768,06445,,,DNF,
11305,06446,,,DNF,
11008,06447,,,DNF,
13626,06448,,,DNF,
11553,06449,,,DNF,
11391,06450,,,DNF,
13973,06451,,,DNF,
13807,06452,,,DNF,
11267,06453,,,DNF,
11134,06454,,,DNF,
11418,06455,,,DNF,
10202,06456,,,DNF,
11499,06457,,,DNF,
11479,06458,,,DNF,
11281,06459,,,DNF,
11100,06460,,,DNF,
13716,06461,,,DNF,
13916,06462,,,DNF,
10590,06463,,,DNF,
14100,06464,,,DNF,
11247,06465,,,DNF,
10937,06466,,,DNF,
11489,06467,,,DNF,
10457,06468,,,DNF,
11193,06469,,,DNF,
11228,06470,,,DNF,
13852,06471,,,DNF,
13692,06472,,,DNF,
13650,06473,,,DNF,
11271,06474,,,DNF,
11590,06475,,,DNF,
11250,06476,,,DNF,
10250,06477,,,DNF,
14027,06478,,,DNF,
13764,06479,,,DNF,
13600,06480,,,DNF,
11514,06481,,,DNF,
10334,06482,,,DNF,
14110,06483,,,DNF,
13938,06484,,,DNF,
13833,06485,,,DNF,
13493,06486,,,DNF,
10965,06487,,,DNF,
13978,06488,,,DNF,
11159,06489,,,DNF,
14066,06490,,,DNF,
13995,06491,,,DNF,
13850,06492,,,DNF,
13991,06493,,,DNF,
11297,06494,,,DNF,
11569,06495,,,DNF,
13892,06496,,,DNF,
13856,06497,,,DNF,
13813,06498,,,DNF,
13722,06499,,,DNF,
13708,06500,,,DNF,
11324,06501,,,DNF,
11300,06502,,,DNF,
11441,06503,,,DNF,
11410,06504,,,DNF,
10204,06505,,,DNF,
11596,06506,,,DNF,
13908,06507,,,DNF,
13828,06508,,,DNF,
11464,06509,,,DNF,
11155,06510,,,DNF,
10413,06511,,,DNF,
14054,06512,,,DNF,
14014,06513,,,DNF,
13717,06514,,,DNF,
11329,06515,,,DNF,
10911,06516,,,DNF,
13859,06517,,,DNF,
11414,06518,,,DNF,
14058,06519,,,DNF,
13579,06520,,,DNF,
13865,06521,,,DNF,
11174,06522,,,DNF,
10631,06523,,,DNF,
13110,06524,,,DNF,
11354,06525,,,DNF,
10162,06526,,,DNF,
13944,06527,,,DNF,
13930,06528,,,DNF,
11468,06529,,,DNF,
10740,06530,,,DNF,
11565,06531,,,DNF,
11439,06532,,,DNF,
11248,06533,,,DNF,
14079,06534,,,DNF,
13052,06535,,,DNF,
11475,06536,,,DNF,
11592,06537,,,DNF,
11107,06538,,,DNF,
13641,06539,,,DNF,
13977,06540,,,DNF,
14077,06541,,,DNF,
14028,06542,,,DNF,
13894,06543,,,DNF,
11453,06544,,,DNF,
11451,06545,,,DNF,
11006,06546,,,DNF,
13864,06547,,,DNF,
11582,06548,,,DNF,
13072,06549,,,DNF,
10115,06550,,,DNF,
13998,06551,,,DNF,
11617,06552,,,DNF,
11147,06553,,,DNF,
10892,06554,,,DNF,
14062,06555,,,DNF,
11450,06556,,,DNF,
11190,06557,,,DNF,
14068,06558,,,DNF,
13711,06559,,,DNF,
13700,06560,,,DNF,
11530,06561,,,DNF,
11177,06562,,,DNF,
11117,06563,,,DNF,
11558,06564,,,DNF,
11264,06565,,,DNF,
10966,06566,,,DNF,
13962,06567,,,DNF,
13953,06568,,,DNF,
11518,06569,,,DNF,
11328,06570,,,DNF,
11262,06571,,,DNF,
14044,06572,,,DNF,
13994,06573,,,DNF,
10462,06574,,,DNF,
14113,06575,,,DNF,
11375,06576,,,DNF,
10051,06577,,,DNF,
13986,06578,,,DNF,
13873,06579,,,DNF,
13804,06580,,,DNF,
11235,06581,,,DNF,
10968,06582,,,DNF,
10025,06583,,,DNF,
13471,06584,,,DNF,
10984,06585,,,DNF,
10215,06586,,,DNF,
10933,06587,,1:47:14,DNF,
13898,06588,,,DNF,
11091,06589,,,DNF,
13572,06590,,,DNF,
11230,06591,,,DNF,
13785,06592,,,DNF,
11515,06593,,,DNF,
10925,06594,,,DNF,
14002,06595,,,DNF,
11547,06596,,,DNF,
14056,06597,,,DNF,
13466,06598,,,DNF,
11188,06599,,,DNF,
11382,06600,,,DNF,
10960,06601,,,DNF,
11160,06602,,,DNF,
13769,06603,,,DNF,
11277,06604,,,DNF,
11094,06605,,,DNF,
14075,06606,,,DNF,
11366,06607,,,DNF,
10575,06608,,,DNF,
13947,06609,,,DNF,
13884,06610,,,DNF,
11443,06611,,,DNF,
13755,06612,,,DNF,
10819,06613,,,DNF,
11599,06614,,,DNF,
10616,06615,,,DNF,
13062,06616,,,DNF,
11492,06617,,,DNF,
10792,06618,,,DNF,
13914,06619,,,DNF,
14035,06620,,,DNF,
11255,06621,,,DNF,
13910,06622,,,DNF,
14041,06623,,,DNF,
11161,06624,,,DNF,
14104,06625,,,DNF,
13784,06626,,,DNF,
11408,06627,,,DNF,
11379,06628,,,DNF,
11243,06629,,,DNF,
11477,06630,,,DNF,
11412,06631,,,DNF,
14091,06632,,,DNF,
14049,06633,,,DNF,
13929,06634,,,DNF,
13887,06635,,,DNF,
14090,06636,,,DNF,
14097,06637,,,DNF,
10426,06638,,,DNF,
11567,06639,,,DNF,
13824,06640,,,DNF,
10751,06641,,,DNF,
14029,06642,,,DNF,
13820,06643,,,DNF,
13217,06644,,,DNF,
11224,06645,,,DNF,
11378,06646,,,DNF,
13644,06647,,,DNF,
14082,06648,,,DNF,
13738,06649,,,DNF,
11196,06650,,,DNF,
11541,06651,,,DNF,
10273,06652,,,DNF,
13725,06653,,,DNF,
11116,06654,,,DNF,
14093,06655,,,DNF,
11618,06656,,,DNF,
13515,06657,,,DNF,
13660,06658,,,DNF,
13264,06659,,,DNF,
13942,06660,,,DNF,
13316,06661,,,DNF,
11502,06662,,,DNF,
11318,06663,,,DNF,
13783,06664,,,DNF,
11445,06665,,,DNF,
14095,06666,,,DNF,
11607,06667,,,DNF,
13909,06668,,,DNF,
11552,06669,,,DNF,
14009,06670,,,DNF,
11128,06671,,,DNF,
11398,06672,,,DNF,
11388,06673,,,DNF,
11546,06674,,,DNF,
11402,06675,,,DNF,
13689,06676,,,DNF,
13768,06677,,,DNF,
11594,06678,,,DNF,
11146,06679,,,DNF,
11622,06680,,,DNF,
11557,06681,,,DNF,
11118,06682,,,DNF,
11485,06683,,,DNF,
13728,06684,,,DNF,
11346,06685,,,DNF,
14112,06686,,,DNF,
11123,06687,,,DNF,
13726,06688,,,DNF,
11595,06689,,,DNF,
10898,06690,,,DNF,
11549,06691,,,DNF,
11487,06692,,,DNF,
11090,06693,,,DNF,
10641,06694,,,DNF,
11373,06695,,,DNF,
13808,06696,,,DNF,
13665,06697,,,DNF,
13772,06698,,,DNF,
11322,06699,,,DNF,
13733,06700,,,DNF,
11245,06701,,,DNF,
11345,06702,,,DNF,
13823,06703,,,DNF,
13771,06704,,,DNF,
11265,06705,,,DNF,
10332,06706,,,DNF,
13756,06707,,,DNF,
13890,06708,,,DNF,
14053,06709,,,DNF,
11327,06710,,,DNF,
13621,06711,,,DNF,
10583,06712,,,DNF,
10956,06713,,,DNF,
14018,06714,,,DNF,
10573,06715,,,DNF,
11578,06716,,,DNF,
13082,06717,,,DNF,
13886,06718,,,DNF,
13744,06719,,,DNF,
11168,06720,,,DNF,
10137,06721,,,DNF,
10150,06722,,,DNF,
11341,06723,,,DNF,
11210,06724,,,DNF,
10830,06725,,,DNF,
11218,06726,,,DNF,
11170,06727,,,DNF,
14034,06728,,,DNF,
11137,06729,,,DNF,
10471,06730,,,DNF,
10161,06731,,,DNF,
13974,06732,,,DNF,
13812,06733,,,DNF,
13723,06734,,,DNF,
14070,06735,,,DNF,
13703,06736,,,DNF,
11504,06737,,,DNF,
10957,06738,,,DNF,
11482,06739,,,DNF,
10981,06740,,,DNF,
13969,06741,,,DNF,
13152,06742,,,DNF,
10211,06743,,,DNF,
11374,06744,,,DNF,
14102,06745,,,DNF,
13638,06746,,,DNF,
11560,06747,,,DNF,
11620,06748,,,DNF,
13811,06749,,,DNF,
13332,06750,0:26:24,0:20:00,DNF,
14085,06751,,,DNF,
11273,06752,,,DNF,
11469,06753,,,DNF,
11157,06754,,,DNF,
13972,06755,,,DNF,
11122,06756,,,DNF,
13956,06757,,,DNF,
13691,06758,,,DNF,
13617,06759,,,DNF,
11095,06760,,,DNF,
11389,06761,,,DNF,
11098,06762,,,DNF,
10958,06763,,,DNF,
14076,06764,,,DNF,
10636,06765,,,DNF,
11559,06766,,,DNF,
11500,06767,,,DNF,
10776,06768,,,DNF,
13443,06769,0:55:31,0:42:32,DNF,
14108,06770,,,DNF,
13928,06771,,,DNF,
13959,06772,,,DNF,
10855,06773,,,DNF,
11473,06774,,,DNF,
10818,06775,,,DNF,
13461,06776,,,DNF,
13816,06777,,,DNF,
11544,06778,,,DNF,
11395,06779,,,DNF,
11002,06780,,,DNF,
13759,06781,,,DNF,
11124,06782,,,DNF,
14074,06783,,,DNF,
13922,06784,,,DNF,
13917,06785,,,DNF,
11246,06786,,,DNF,
14107,06787,,,DNF,
13966,06788,,,DNF,
10992,06789,,,DNF,
13765,06790,,,DNF,
11421,06791,,,DNF,
13839,06792,,,DNF,
11286,06793,,,DNF,
14078,06794,,,DNF,
13845,06795,,,DNF,
10969,06796,,,DNF,
13895,06797,,,DNF,
13715,06798,,,DNF,
11214,06799,,,DNF,
14031,06800,,,DNF,
14026,06801,,,DNF,
11334,06802,,,DNF,
11237,06803,,,DNF,
11108,06804,,,DNF,
10764,06805,,,DNF,
11425,06806,,,DNF,
11579,06807,,,DNF,
13664,06808,,,DNF,
13762,06809,,,DNF,
13705,06810,,,DNF,
13971,06811,,,DNF,
10923,06812,,,DNF,
